order_id,customer_name,new_order_date,order_year,month_name,order_month,order_day,category,sub_category,net_sales,discount,profit,total_sales,profit_percentage,region,city
OD5676,Jonas,2018-12-04,2018,December,12,4,"Eggs, Meat & Fish",Eggs,1485.7,0.32,304.3,1790,20.481927710843372,East,Tirunelveli
OD5677,Sheeba,2016-05-29,2016,May,5,29,"Eggs, Meat & Fish",Eggs,1474.9,0.24,240.1,1715,16.279069767441857,East,Tirunelveli
OD5678,Sudha,2018-10-09,2018,October,10,9,Snacks,Chocolates,1334.6399999999999,0.2,657.36,1992,49.25373134328358,East,Kanyakumari
OD5679,Amrish,2016-07-03,2016,July,7,3,Bakery,Breads & Buns,959.04,0.12,372.96,1332,38.88888888888889,East,Tirunelveli
OD5680,Jackson,2016-05-29,2016,May,5,29,Snacks,Cookies,1575.75,0.14,525.25,2101,33.33333333333333,East,Tirunelveli
OD5681,Shah,2018-10-23,2018,October,10,23,"Eggs, Meat & Fish",Fish,891,0.35,729,1620,81.81818181818183,East,Cumbum
OD5682,Hussain,2016-07-11,2016,July,7,11,Bakery,Biscuits,872.3399999999999,0.27,429.66,1302,49.25373134328359,East,Chennai
OD5683,Esther,2018-10-23,2018,October,10,23,Fruits & Veggies,Fresh Vegetables,1166.88,0.18,159.12,1326,13.636363636363635,East,Namakkal
OD5684,Vince,2016-12-22,2016,December,12,22,Fruits & Veggies,Fresh Vegetables,742.22,0.17,515.78,1258,69.4915254237288,East,Tirunelveli
OD5685,Sundar,2015-01-14,2015,January,1,14,Food Grains,Rice,943.25,0.24,771.75,1715,81.81818181818183,East,Theni
OD5686,Amrish,2018-05-18,2018,May,5,18,Bakery,Biscuits,2174.4,0.23,241.6,2416,11.11111111111111,South,Vellore
OD5687,Vidya,2018-04-01,2018,April,4,1,Oil & Masala,Spices,2012.8,0.14,355.2,2368,17.647058823529413,South,Salem
OD5688,Ridhesh,2015-08-27,2015,August,8,27,Beverages,Health Drinks,1480.47,0.25,946.53,2427,63.93442622950819,South,Perambalur
OD5689,Yusuf,2018-07-15,2018,July,7,15,Oil & Masala,Edible Oil & Ghee,1202.8,0.29,737.2,1940,61.29032258064516,South,Cumbum
OD5690,Haseena,2015-08-27,2015,August,8,27,Food Grains,Rice,295.68,0.2,232.32,528,78.57142857142857,South,Ooty
OD5691,Veena,2017-11-06,2017,November,11,6,Food Grains,Dals & Pulses,1986.45,0.26,104.55,2091,5.263157894736842,South,Pudukottai
OD5692,Krithika,2016-12-05,2016,December,12,5,Bakery,Biscuits,1743.8400000000001,0.27,678.16,2422,38.888888888888886,South,Tirunelveli
OD5693,Sundar,2017-11-06,2017,November,11,6,Food Grains,Rice,1153.68,0.35,157.32,1311,13.636363636363635,South,Cumbum
OD5694,Vidya,2015-07-05,2015,July,7,5,Food Grains,Dals & Pulses,505.52,0.2,62.48,568,12.359550561797752,South,Ooty
OD5695,Vidya,2016-11-30,2016,November,11,30,Beverages,Soft Drinks,1303.4,0.35,411.6,1715,31.57894736842105,South,Nagercoil
OD5696,Ram,2018-05-09,2018,May,5,9,Bakery,Biscuits,895.86,0.21,210.14,1106,23.456790123456788,South,Bodi
OD5697,Aditi,2016-06-11,2016,June,6,11,Snacks,Chocolates,1272.51,0.17,298.49,1571,23.45679012345679,South,Tenkasi
OD5698,Alan,2015-03-19,2015,March,3,19,Fruits & Veggies,Fresh Vegetables,593.28,0.28,230.72,824,38.88888888888889,South,Karur
OD5699,Aditi,2015-03-19,2015,March,3,19,Beverages,Soft Drinks,1752.56,0.14,553.44,2306,31.578947368421055,South,Tenkasi
OD5700,Willams,2015-07-05,2015,July,7,5,Bakery,Biscuits,1144.08,0.11,444.92,1589,38.88888888888889,South,Virudhunagar
OD5701,Akash,2016-06-18,2016,June,6,18,Bakery,Biscuits,1028.84,0.3,484.16,1513,47.05882352941177,South,Chennai
OD5702,Malik,2016-06-11,2016,June,6,11,Beverages,Health Drinks,1244.42,0.35,202.58,1447,16.27906976744186,South,Dindigul
OD5703,Veena,2016-07-02,2016,July,7,2,"Eggs, Meat & Fish",Chicken,1774.8,0.13,690.2,2465,38.88888888888889,South,Chennai
OD5704,Aditi,2018-11-04,2018,November,11,4,"Eggs, Meat & Fish",Chicken,1600.8,0.32,239.2,1840,14.942528735632182,South,Perambalur
OD5705,Arvind,2015-10-20,2015,October,10,20,Fruits & Veggies,Fresh Vegetables,1582.8600000000001,0.2,556.14,2139,35.13513513513513,South,Dharmapuri
OD5706,Sheeba,2018-03-28,2018,March,3,28,Beverages,Soft Drinks,406.26,0.22,259.74,666,63.934426229508205,West,Nagercoil
OD5707,Jonas,2018-01-08,2018,January,1,8,Oil & Masala,Edible Oil & Ghee,624.12,0.19,118.88,743,19.047619047619047,West,Nagercoil
OD5708,Ram,2016-09-13,2016,September,9,13,Bakery,Cakes,317.52,0.26,249.48,567,78.57142857142857,West,Tenkasi
OD5709,Komal,2016-02-03,2016,February,2,3,Oil & Masala,Masalas,1216.6399999999999,0.12,684.36,1901,56.250000000000014,West,Cumbum
OD5710,Sundar,2016-09-13,2016,September,9,13,Oil & Masala,Masalas,387.6,0.22,292.4,680,75.43859649122805,West,Bodi
OD5711,Akash,2018-04-15,2018,April,4,15,Snacks,Noodles,1025.42,0.25,272.58,1298,26.582278481012654,West,Coimbatore
OD5712,Arutra,2015-09-06,2015,September,9,6,Fruits & Veggies,Fresh Fruits,1585.8,0.24,176.2,1762,11.11111111111111,West,Karur
OD5713,Amrish,2017-05-05,2017,May,5,5,Fruits & Veggies,Organic Vegetables,1113.75,0.23,261.25,1375,23.456790123456788,West,Dharmapuri
OD5714,Ram,2016-09-13,2016,September,9,13,Food Grains,Atta & Flour,2230.14,0.23,167.86,2398,7.526881720430109,West,Coimbatore
OD5715,Vinne,2018-03-28,2018,March,3,28,Snacks,Noodles,1165.52,0.26,548.48,1714,47.05882352941177,West,Tenkasi
OD5716,Ridhesh,2015-05-04,2015,May,5,4,"Eggs, Meat & Fish",Fish,811.71,0.25,121.29,933,14.942528735632186,West,Salem
OD5717,Yusuf,2017-09-25,2017,September,9,25,Snacks,Cookies,1172.16,0.29,159.84,1332,13.636363636363635,West,Tirunelveli
OD5718,Sudha,2015-11-16,2015,November,11,16,Bakery,Biscuits,382.84000000000003,0.29,180.16,563,47.05882352941176,West,Karur
OD5719,Ridhesh,2018-10-27,2018,October,10,27,Beverages,Health Drinks,1033.6,0.16,581.4,1615,56.25,West,Chennai
OD5720,Sudeep,2015-10-28,2015,October,10,28,"Eggs, Meat & Fish",Eggs,1462.17,0.19,934.83,2397,63.934426229508205,West,Virudhunagar
OD5721,Haseena,2016-08-31,2016,August,8,31,Food Grains,Organic Staples,1051.93,0.13,389.07,1441,36.986301369863014,West,Theni
OD5722,Veena,2018-04-01,2018,April,4,1,Fruits & Veggies,Fresh Vegetables,625.99,0.25,435.01,1061,69.4915254237288,West,Tirunelveli
OD5723,Vince,2017-10-10,2017,October,10,10,Bakery,Breads & Buns,1545.18,0.21,435.82,1981,28.205128205128204,West,Tenkasi
OD5724,Suresh,2018-10-27,2018,October,10,27,Food Grains,Rice,1753.92,0.12,262.08,2016,14.942528735632182,West,Vellore
OD5725,Jackson,2017-12-14,2017,December,12,14,"Eggs, Meat & Fish",Mutton,978.9300000000001,0.3,362.07,1341,36.986301369863014,West,Perambalur
OD5726,Ridhesh,2018-10-21,2018,October,10,21,"Eggs, Meat & Fish",Eggs,1140.3,0.23,488.7,1629,42.85714285714286,West,Chennai
OD5727,Verma,2017-03-14,2017,March,3,14,Food Grains,Rice,1238.88,0.14,185.12,1424,14.942528735632182,West,Cumbum
OD5728,Malik,2017-08-16,2017,August,8,16,"Eggs, Meat & Fish",Chicken,1696.48,0.3,147.52,1844,8.695652173913045,West,Virudhunagar
OD5729,Sudeep,2016-09-13,2016,September,9,13,Oil & Masala,Masalas,665.95,0.14,35.05,701,5.263157894736841,West,Cumbum
OD5730,Krithika,2016-10-10,2016,October,10,10,Bakery,Cakes,2006.1,0.18,222.9,2229,11.111111111111112,West,Bodi
OD5731,Ramesh,2018-11-09,2018,November,11,9,Bakery,Biscuits,859.3,0.19,462.7,1322,53.84615384615385,West,Vellore
OD5732,Mathew,2018-10-15,2018,October,10,15,Snacks,Chocolates,1981.68,0.31,172.32,2154,8.695652173913043,West,Namakkal
OD5733,Ganesh,2018-11-10,2018,November,11,10,Food Grains,Atta & Flour,450.84000000000003,0.25,212.16,663,47.05882352941176,West,Chennai
OD5734,Yadav,2017-08-26,2017,August,8,26,Beverages,Soft Drinks,1665.1599999999999,0.29,525.84,2191,31.578947368421055,West,Trichy
OD5735,Malik,2017-03-15,2017,March,3,15,Snacks,Noodles,1639.1,0.23,575.9,2215,35.13513513513514,West,Kanyakumari
OD5736,Sudeep,2016-09-11,2016,September,9,11,"Eggs, Meat & Fish",Fish,1373.68,0.35,410.32,1784,29.87012987012987,West,Nagercoil
OD5737,Arutra,2015-06-25,2015,June,6,25,"Eggs, Meat & Fish",Fish,1181.04,0.24,890.96,2072,75.43859649122807,West,Dharmapuri
OD5738,Sharon,2018-12-28,2018,December,12,28,"Eggs, Meat & Fish",Fish,1293.05,0.16,1057.95,2351,81.81818181818183,West,Chennai
OD5739,Haseena,2017-10-10,2017,October,10,10,Fruits & Veggies,Fresh Fruits,1231.44,0.13,234.56,1466,19.047619047619047,West,Krishnagiri
OD5740,Haseena,2018-05-11,2018,May,5,11,Food Grains,Rice,1312,0.13,288,1600,21.951219512195124,West,Trichy
OD5741,Adavan,2018-11-18,2018,November,11,18,Fruits & Veggies,Fresh Vegetables,2196.48,0.29,299.52,2496,13.636363636363635,Central,Pudukottai
OD5742,Ravi,2016-11-08,2016,November,11,8,Oil & Masala,Masalas,1349.43,0.33,101.57,1451,7.526881720430106,East,Kanyakumari
OD5743,Amy,2018-08-12,2018,August,8,12,Fruits & Veggies,Organic Fruits,662.4,0.26,297.6,960,44.92753623188406,East,Tenkasi
OD5744,Amy,2017-10-28,2017,October,10,28,Snacks,Chocolates,690.69,0.16,68.31,759,9.89010989010989,East,Cumbum
OD5745,Arutra,2016-11-08,2016,November,11,8,Bakery,Cakes,1177,0.3,963,2140,81.81818181818183,East,Nagercoil
OD5746,Sharon,2015-09-19,2015,September,9,19,"Eggs, Meat & Fish",Fish,1658.7,0.2,87.3,1746,5.263157894736842,East,Tirunelveli
OD5747,Verma,2017-11-23,2017,November,11,23,"Eggs, Meat & Fish",Chicken,2019.96,0.18,152.04,2172,7.526881720430106,East,Coimbatore
OD5748,Shah,2017-11-23,2017,November,11,23,Beverages,Health Drinks,1373.52,0.33,954.48,2328,69.49152542372882,East,Viluppuram
OD5749,Anu,2015-11-24,2015,November,11,24,"Eggs, Meat & Fish",Mutton,663.06,0.26,107.94,771,16.27906976744186,East,Nagercoil
OD5750,Aditi,2017-12-11,2017,December,12,11,Oil & Masala,Edible Oil & Ghee,814.8,0.23,543.2,1358,66.66666666666667,East,Coimbatore
OD5751,Esther,2018-12-04,2018,December,12,4,Oil & Masala,Spices,852.72,0.18,269.28,1122,31.57894736842105,East,Cumbum
OD5752,Rumaiza,2017-12-11,2017,December,12,11,Bakery,Biscuits,1020,0.15,180,1200,17.647058823529413,East,Viluppuram
OD5753,Alan,2016-09-15,2016,September,9,15,Oil & Masala,Masalas,1053.6,0.31,263.4,1317,25,South,Cumbum
OD5754,Sudeep,2016-09-15,2016,September,9,15,Fruits & Veggies,Organic Vegetables,1452.6599999999999,0.1,748.34,2201,51.51515151515152,South,Dindigul
OD5755,Krithika,2017-11-15,2017,November,11,15,"Eggs, Meat & Fish",Fish,1582.17,0.25,710.83,2293,44.927536231884055,South,Ooty
OD5756,Muneer,2018-09-26,2018,September,9,26,Oil & Masala,Spices,1630.98,0.3,460.02,2091,28.205128205128204,West,Chennai
OD5757,Arutra,2017-03-03,2017,March,3,3,Bakery,Breads & Buns,1159.5,0.25,386.5,1546,33.33333333333333,West,Dindigul
OD5758,Ravi,2018-01-16,2018,January,1,16,Snacks,Noodles,415.8,0.14,124.2,540,29.87012987012987,West,Tenkasi
OD5759,Veena,2018-09-01,2018,September,9,1,Food Grains,Atta & Flour,1038.31,0.26,102.69,1141,9.89010989010989,West,Nagercoil
OD5760,Arvind,2017-09-24,2017,September,9,24,Food Grains,Organic Staples,1180.48,0.32,927.52,2108,78.57142857142857,West,Vellore
OD5761,Sharon,2018-09-10,2018,September,9,10,"Eggs, Meat & Fish",Eggs,995.4,0.16,663.6,1659,66.66666666666667,West,Nagercoil
OD5762,Sundar,2016-07-16,2016,July,7,16,Snacks,Noodles,1185.48,0.22,416.52,1602,35.13513513513513,West,Cumbum
OD5763,Arutra,2016-07-16,2016,July,7,16,Fruits & Veggies,Fresh Vegetables,830.48,0.35,652.52,1483,78.57142857142857,West,Theni
OD5764,Veronica,2017-06-14,2017,June,6,14,"Eggs, Meat & Fish",Eggs,485.45,0.12,25.55,511,5.2631578947368425,West,Dharmapuri
OD5765,Kumar,2018-01-16,2018,January,1,16,Beverages,Health Drinks,1146.88,0.2,645.12,1792,56.25,West,Dharmapuri
OD5766,Sharon,2016-10-25,2016,October,10,25,Oil & Masala,Edible Oil & Ghee,1270.53,0.29,958.47,2229,75.43859649122807,West,Salem
OD5767,Krithika,2017-08-13,2017,August,8,13,Beverages,Health Drinks,637.05,0.14,47.95,685,7.526881720430109,Central,Tenkasi
OD5768,Hafiz,2018-01-13,2018,January,1,13,Oil & Masala,Masalas,1950.4,0.25,169.6,2120,8.695652173913043,Central,Kanyakumari
OD5769,Vidya,2017-07-25,2017,July,7,25,Fruits & Veggies,Fresh Fruits,1470.33,0.19,110.67,1581,7.526881720430108,Central,Dharmapuri
OD5770,Ridhesh,2017-05-27,2017,May,5,27,Fruits & Veggies,Fresh Vegetables,412.38,0.13,298.62,711,72.41379310344827,Central,Chennai
OD5771,Malik,2017-04-02,2017,April,4,2,"Eggs, Meat & Fish",Mutton,1777.33,0.2,219.67,1997,12.359550561797752,Central,Vellore
OD5772,Sheeba,2017-07-25,2017,July,7,25,Snacks,Noodles,1487.3600000000001,0.19,836.64,2324,56.249999999999986,Central,Trichy
OD5773,James,2018-06-01,2018,June,6,1,Oil & Masala,Masalas,569.9,0.29,125.1,695,21.951219512195124,Central,Pudukottai
OD5774,Sundar,2016-04-18,2016,April,4,18,Snacks,Chocolates,1215.72,0.32,626.28,1842,51.515151515151516,Central,Namakkal
OD5775,Komal,2017-07-07,2017,July,7,7,Food Grains,Dals & Pulses,638.26,0.29,40.74,679,6.382978723404256,Central,Trichy
OD5776,Yusuf,2015-11-23,2015,November,11,23,Bakery,Cakes,772.48,0.22,434.52,1207,56.25,Central,Coimbatore
OD5777,Peer,2018-05-28,2018,May,5,28,Beverages,Soft Drinks,548.96,0.26,35.04,584,6.382978723404255,Central,Karur
OD5778,Kumar,2015-12-01,2015,December,12,1,"Eggs, Meat & Fish",Chicken,463.98,0.18,350.02,814,75.43859649122805,Central,Theni
OD5779,Ram,2016-11-21,2016,November,11,21,Beverages,Health Drinks,1642.08,0.23,223.92,1866,13.636363636363635,Central,Viluppuram
OD5780,Komal,2017-12-02,2017,December,12,2,Bakery,Cakes,1724.4,0.15,670.6,2395,38.88888888888889,Central,Chennai
OD5781,Hafiz,2016-05-31,2016,May,5,31,Oil & Masala,Edible Oil & Ghee,1015.74,0.15,238.26,1254,23.456790123456788,Central,Pudukottai
OD5782,Haseena,2017-12-23,2017,December,12,23,Oil & Masala,Edible Oil & Ghee,1829.52,0.2,348.48,2178,19.04761904761905,Central,Salem
OD5783,Muneer,2016-02-09,2016,February,2,9,Snacks,Noodles,872.95,0.11,470.05,1343,53.84615384615385,Central,Nagercoil
OD5784,Ram,2017-07-16,2017,July,7,16,Beverages,Soft Drinks,1350.72,0.29,665.28,2016,49.25373134328358,Central,Vellore
OD5785,Roshan,2015-05-20,2015,May,5,20,Snacks,Chocolates,1694,0.29,231,1925,13.636363636363635,Central,Ramanadhapuram
OD5786,Adavan,2015-09-14,2015,September,9,14,"Eggs, Meat & Fish",Mutton,910.8,0.24,607.2,1518,66.66666666666667,Central,Kanyakumari
OD5787,Jackson,2018-11-10,2018,November,11,10,Snacks,Noodles,561.33,0.19,167.67,729,29.870129870129862,Central,Ooty
OD5788,Kumar,2017-07-07,2017,July,7,7,Fruits & Veggies,Organic Fruits,565.44,0.21,42.56,608,7.526881720430108,Central,Viluppuram
OD5789,Muneer,2018-12-22,2018,December,12,22,Food Grains,Dals & Pulses,749.36,0.17,352.64,1102,47.05882352941176,East,Pudukottai
OD5790,Amy,2017-12-05,2017,December,12,5,Food Grains,Organic Staples,1614.03,0.1,794.97,2409,49.25373134328358,East,Viluppuram
OD5791,Sudha,2017-01-25,2017,January,1,25,Oil & Masala,Spices,1911.78,0.27,539.22,2451,28.205128205128204,East,Ramanadhapuram
OD5792,Krithika,2015-10-13,2015,October,10,13,Bakery,Biscuits,952.82,0.21,609.18,1562,63.93442622950819,East,Trichy
OD5793,Arutra,2017-05-08,2017,May,5,8,Food Grains,Organic Staples,1703.66,0.31,277.34,1981,16.279069767441857,East,Viluppuram
OD5794,Shree,2016-05-31,2016,May,5,31,Beverages,Soft Drinks,1299.48,0.17,128.52,1428,9.89010989010989,East,Salem
OD5795,Ram,2016-09-11,2016,September,9,11,Food Grains,Atta & Flour,2074.08,0.2,309.92,2384,14.942528735632186,East,Theni
OD5796,Arvind,2018-11-07,2018,November,11,7,Snacks,Noodles,378.76,0.25,178.24,557,47.05882352941177,East,Madurai
OD5797,Hussain,2018-11-13,2018,November,11,13,Beverages,Health Drinks,1115.38,0.32,683.62,1799,61.29032258064515,East,Viluppuram
OD5798,Shree,2018-11-20,2018,November,11,20,"Eggs, Meat & Fish",Fish,1994.16,0.13,379.84,2374,19.047619047619047,East,Tirunelveli
OD5799,Muneer,2017-11-24,2017,November,11,24,"Eggs, Meat & Fish",Eggs,1294.2,0.19,143.8,1438,11.111111111111112,East,Dindigul
OD5800,Hafiz,2015-08-05,2015,August,8,5,Beverages,Soft Drinks,1762.56,0.21,413.44,2176,23.45679012345679,East,Vellore
OD5801,Sudha,2015-09-09,2015,September,9,9,Snacks,Cookies,639.16,0.12,201.84,841,31.578947368421055,East,Virudhunagar
OD5802,Shah,2015-05-20,2015,May,5,20,Snacks,Cookies,408.53999999999996,0.15,210.46,619,51.51515151515152,East,Kanyakumari
OD5803,Adavan,2018-05-28,2018,May,5,28,Bakery,Biscuits,1077.05,0.27,579.95,1657,53.846153846153854,East,Krishnagiri
OD5804,Amrish,2017-07-24,2017,July,7,24,Food Grains,Organic Staples,335.12,0.25,232.88,568,69.4915254237288,East,Viluppuram
OD5805,Akash,2015-12-20,2015,December,12,20,Snacks,Cookies,687.42,0.21,518.58,1206,75.43859649122808,East,Nagercoil
OD5806,Mathew,2016-09-15,2016,September,9,15,Bakery,Biscuits,1302.6,0.27,868.4,2171,66.66666666666667,East,Namakkal
OD5807,Ramesh,2017-01-09,2017,January,1,9,Food Grains,Dals & Pulses,1741.82,0.11,111.18,1853,6.382978723404256,East,Tenkasi
OD5808,Anu,2016-03-05,2016,March,3,5,Fruits & Veggies,Organic Vegetables,1342.74,0.11,603.26,1946,44.927536231884055,East,Karur
OD5809,Shree,2015-11-11,2015,November,11,11,"Eggs, Meat & Fish",Mutton,983.24,0.31,62.76,1046,6.382978723404255,East,Nagercoil
OD5810,Muneer,2018-06-19,2018,June,6,19,Food Grains,Rice,793.6,0.31,446.4,1240,56.25,East,Bodi
OD5811,Sudha,2017-07-14,2017,July,7,14,Beverages,Soft Drinks,2198.24,0.34,299.76,2498,13.636363636363638,East,Chennai
OD5812,Sundar,2017-10-09,2017,October,10,9,Fruits & Veggies,Fresh Fruits,1287.83,0.2,159.17,1447,12.359550561797752,East,Salem
OD5813,Hussain,2015-12-31,2015,December,12,31,Fruits & Veggies,Organic Fruits,1024.88,0.29,89.12,1114,8.695652173913043,East,Bodi
OD5814,Ravi,2016-03-05,2016,March,3,5,"Eggs, Meat & Fish",Mutton,908.8,0.25,371.2,1280,40.845070422535215,East,Krishnagiri
OD5815,Yadav,2017-03-13,2017,March,3,13,Bakery,Cakes,1799.07,0.22,177.93,1977,9.89010989010989,East,Ramanadhapuram
OD5816,Ravi,2018-06-19,2018,June,6,19,Snacks,Noodles,2004.75,0.14,470.25,2475,23.456790123456788,East,Nagercoil
OD5817,Kumar,2015-12-15,2015,December,12,15,Snacks,Cookies,1003.2,0.31,250.8,1254,25,East,Ooty
OD5818,Roshan,2017-11-26,2017,November,11,26,Snacks,Chocolates,817.4,0.15,522.6,1340,63.934426229508205,East,Chennai
OD5819,Shah,2017-01-25,2017,January,1,25,Beverages,Soft Drinks,916.98,0.33,562.02,1479,61.29032258064516,East,Tirunelveli
OD5820,Sharon,2015-12-30,2015,December,12,30,Snacks,Chocolates,1641.6,0.16,410.4,2052,25,East,Trichy
OD5821,Sudeep,2018-04-29,2018,April,4,29,Fruits & Veggies,Fresh Vegetables,1338.24,0.27,752.76,2091,56.25,East,Namakkal
OD5822,Ravi,2015-10-31,2015,October,10,31,Snacks,Cookies,1501.29,0.12,881.71,2383,58.730158730158735,East,Tirunelveli
OD5823,Jackson,2015-11-11,2015,November,11,11,Fruits & Veggies,Fresh Fruits,891.77,0.12,439.23,1331,49.25373134328358,East,Dindigul
OD5824,Alan,2016-06-28,2016,June,6,28,Bakery,Breads & Buns,1205.19,0.34,707.81,1913,58.73015873015872,East,Ramanadhapuram
OD5825,Anu,2018-11-25,2018,November,11,25,Snacks,Cookies,1990.98,0.26,467.02,2458,23.456790123456788,South,Chennai
OD5826,Yadav,2018-10-02,2018,October,10,2,Beverages,Soft Drinks,1093.06,0.34,239.94,1333,21.951219512195124,South,Cumbum
OD5827,Arutra,2017-11-28,2017,November,11,28,Beverages,Soft Drinks,1543.62,0.18,435.38,1979,28.205128205128204,South,Nagercoil
OD5828,Arutra,2018-11-02,2018,November,11,2,Fruits & Veggies,Fresh Fruits,1453.44,0.11,817.56,2271,56.249999999999986,South,Vellore
OD5829,Veronica,2015-11-28,2015,November,11,28,Fruits & Veggies,Fresh Vegetables,714.78,0.35,539.22,1254,75.43859649122807,South,Bodi
OD5830,Jackson,2015-10-18,2015,October,10,18,Food Grains,Organic Staples,1240.2,0.25,826.8,2067,66.66666666666666,South,Coimbatore
OD5831,Harish,2017-03-20,2017,March,3,20,Oil & Masala,Masalas,518.7,0.24,146.3,665,28.205128205128204,South,Tirunelveli
OD5832,Amrish,2016-07-05,2016,July,7,5,Food Grains,Organic Staples,1425,0.28,475,1900,33.33333333333333,South,Viluppuram
OD5833,Vinne,2018-04-01,2018,April,4,1,Food Grains,Dals & Pulses,891,0.21,209,1100,23.456790123456788,South,Kanyakumari
OD5834,Vinne,2018-05-19,2018,May,5,19,Oil & Masala,Spices,1925.6,0.22,481.4,2407,25,South,Ooty
OD5835,Esther,2016-07-17,2016,July,7,17,Fruits & Veggies,Fresh Fruits,1350.13,0.22,166.87,1517,12.359550561797752,South,Virudhunagar
OD5836,Esther,2018-04-10,2018,April,4,10,Bakery,Cakes,1632.96,0.28,311.04,1944,19.04761904761905,South,Perambalur
OD5837,Malik,2015-12-16,2015,December,12,16,Food Grains,Rice,783.52,0.12,544.48,1328,69.49152542372882,South,Krishnagiri
OD5838,Vinne,2017-12-09,2017,December,12,9,Snacks,Chocolates,1528.8600000000001,0.19,313.14,1842,20.48192771084337,South,Perambalur
OD5839,Peer,2017-11-04,2017,November,11,4,Oil & Masala,Edible Oil & Ghee,1215.5,0.31,214.5,1430,17.647058823529413,South,Ramanadhapuram
OD5840,Ram,2018-08-27,2018,August,8,27,Bakery,Breads & Buns,1536.24,0.33,539.76,2076,35.13513513513514,West,Krishnagiri
OD5841,Veronica,2018-12-16,2018,December,12,16,Beverages,Health Drinks,1448.48,0.22,197.52,1646,13.636363636363638,West,Viluppuram
OD5842,Jackson,2017-03-13,2017,March,3,13,"Eggs, Meat & Fish",Mutton,1162.76,0.31,255.24,1418,21.951219512195124,West,Pudukottai
OD5843,Suresh,2018-10-19,2018,October,10,19,Food Grains,Dals & Pulses,446.94,0.25,126.06,573,28.205128205128204,West,Pudukottai
OD5844,Harish,2015-06-09,2015,June,6,9,Bakery,Biscuits,529.98,0.27,196.02,726,36.986301369863014,West,Chennai
OD5845,Sudeep,2018-09-17,2018,September,9,17,Snacks,Noodles,1490.79,0.25,112.21,1603,7.526881720430108,West,Coimbatore
OD5846,Muneer,2015-11-25,2015,November,11,25,Bakery,Cakes,1644.72,0.12,313.28,1958,19.047619047619047,West,Salem
OD5847,Sabeela,2018-06-27,2018,June,6,27,Food Grains,Atta & Flour,1161.12,0.16,806.88,1968,69.49152542372882,West,Salem
OD5848,Ganesh,2018-02-09,2018,February,2,9,Fruits & Veggies,Fresh Vegetables,417.48,0.26,170.52,588,40.845070422535215,West,Viluppuram
OD5849,Shah,2016-12-04,2016,December,12,4,Beverages,Soft Drinks,1452.96,0.32,565.04,2018,38.888888888888886,West,Nagercoil
OD5850,Vince,2016-03-24,2016,March,3,24,Beverages,Health Drinks,941.1600000000001,0.26,422.84,1364,44.927536231884055,West,Krishnagiri
OD5851,Vidya,2016-06-20,2016,June,6,20,"Eggs, Meat & Fish",Fish,933.24,0.35,278.76,1212,29.87012987012987,West,Tirunelveli
OD5852,Sudeep,2015-08-19,2015,August,8,19,Oil & Masala,Masalas,878.4,0.33,97.6,976,11.11111111111111,West,Karur
